kepid,kepoi_name,koi_disposition,koi_prad,koi_teq,koi_insol,koi_period,koi_duration,koi_depth,koi_steff,koi_slogg,koi_srad,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec
6756669,K00862.01,FALSE POSITIVE,14.62,901.0,155.89,5.851520671,3.11058,33004.0,5532.0,4.53,0.806,284.08731,42.233231,0,1,0,0
6784235,K00863.01,CONFIRMED,2.62,1221.0,526.23,3.167893418,2.1814,781.2,5895.0,4.503,0.94,293.81647,42.212502,0,0,0,0
6849310,K00864.01,CONFIRMED,3.11,1038.0,274.84,4.311780262,2.7251,1154.0,5527.0,4.484,0.927,287.24268,42.301369,0,0,0,0
6849310,K00864.02,CONFIRMED,2.69,622.0,35.44,20.0504494,4.556,840.9,5527.0,4.484,0.927,287.24268,42.301369,0,0,0,0
6849310,K00864.03,CONFIRMED,2.67,791.0,92.46,9.76734503,1.6585,569.1,5527.0,4.484,0.927,287.24268,42.301369,0,0,0,0
6862328,K00865.01,CANDIDATE,8.98,366.0,4.25,119.0207044,8.1405,7430.5,5453.0,4.342,1.062,291.58377,42.36816,0,0,0,0
9471974,K00119.02,CONFIRMED,7.78,426.0,7.8,190.3200468,15.284,1141.7,5626.0,3.907,2.057,294.55917,46.062328,0,0,0,0
6862603,K00866.01,FALSE POSITIVE,4.37,1355.0,797.1,2.861159894,1.8832,1014.3,6126.0,4.458,1.021,291.67172,42.343109,0,1,1,0
7366258,K00880.01,CONFIRMED,3.91,562.0,23.54,26.44439337,3.9783,1843.5,5427.0,4.463,0.929,292.87338,42.966141,0,0,0,0
7366258,K00880.02,CONFIRMED,5.51,450.0,9.67,51.53997972,6.3994,3644.3,5427.0,4.463,0.929,292.87338,42.966141,0,0,0,0
7366258,K00880.03,CONFIRMED,2.43,926.0,173.74,5.902245782,2.9003,702.3,5427.0,4.463,0.929,292.87338,42.966141,0,0,0,0
7366258,K00880.04,CONFIRMED,1.86,1253.0,583.01,2.382951591,1.8876,391.6,5427.0,4.463,0.929,292.87338,42.966141,0,0,0,0
7373451,K00881.01,CONFIRMED,3.07,521.0,17.48,21.02250608,4.1072,1772.5,5067.0,4.585,0.75,294.90973,42.935261,0,0,0,0
6948054,K00869.04,CONFIRMED,1.69,998.0,234.93,3.219814777,2.0642,488.2,5103.0,4.562,0.787,291.63898,42.436321,0,0,0,0
6949607,K00870.01,CONFIRMED,1.73,585.0,27.72,5.912273234,2.3254,961.4,4072.0,4.696,0.57,292.13702,42.42942,0,0,0,0
6949607,K00870.02,CONFIRMED,1.65,509.0,15.9,8.98581901,2.8606,881.3,4072.0,4.696,0.57,292.13702,42.42942,0,0,0,0
7031517,K00871.01,CANDIDATE,22.94,723.0,64.64,12.940668656,2.4845,42450.0,5875.0,4.572,0.809,291.11969,42.507069,0,0,0,0
11869052,K00120.01,FALSE POSITIVE,2.41,742.0,71.57,20.5452375,2.517,218.5,5670.0,4.206,1.264,294.40192,50.172089,0,1,0,0
7109675,K00872.01,CONFIRMED,8.46,495.0,14.22,33.60123371,4.4056,7425.9,5149.0,4.447,0.93,289.26874,42.604172,0,0,0,0
7109675,K00872.02,CONFIRMED,1.97,845.0,120.48,6.76652928,2.9004,450.7,5149.0,4.447,0.93,289.26874,42.604172,0,0,0,0
7118364,K00873.01,CONFIRMED,2.36,1174.0,449.79,4.347288783,2.1024,451.6,5754.0,4.345,1.122,291.96417,42.69614,0,0,0,0
7134976,K00874.01,CONFIRMED,2.35,896.0,152.91,4.601811819,2.2607,755.9,4986.0,4.496,0.833,296.48343,42.663429,0,0,0,0
7134976,K00874.02,CONFIRMED,1.55,667.0,46.65,11.18719905,3.252,353.6,4986.0,4.496,0.833,296.48343,42.663429,0,0,0,0
7135852,K00875.01,CONFIRMED,2.62,595.0,29.68,4.220965778,3.0854,2260.0,3837.0,4.747,0.517,296.69394,42.62611,0,0,0,0
7270230,K00876.01,FALSE POSITIVE,588.66,853.0,125.22,6.998099523,2.0488,20285.0,5612.0,4.566,0.829,287.88412,42.832439,0,1,0,0
7287995,K00877.01,CONFIRMED,2.33,635.0,38.52,5.95489993,2.3892,1410.7,4261.0,4.641,0.633,293.63696,42.82497,0,0,0,0
7287995,K00877.02,CONFIRMED,2.18,502.0,15.06,12.03987488,2.7363,1250.6,4261.0,4.641,0.633,293.63696,42.82497,0,0,0,0
7287995,K00877.03,CONFIRMED,1.42,418.0,7.24,20.83762895,2.3734,439.0,4261.0,4.641,0.633,293.63696,42.82497,0,0,0,0
3247396,K00121.01,FALSE POSITIVE,63.66,1399.0,904.92,8.8111022,5.0683,401.1,6200.0,3.8,2.404,294.46088,38.383461,0,1,1,1
7303253,K00878.01,CONFIRMED,3.16,487.0,13.34,23.58917143,5.073,1200.7,4919.0,4.566,0.721,297.46002,42.83992,0,0,0,0
5094751,K00123.01,CONFIRMED,2.54,1145.0,406.25,6.481633073,3.784,298.5,5945.0,4.213,1.302,290.39273,40.28487,0,0,0,0
7678434,K00892.01,CONFIRMED,3.2,720.0,63.68,10.37168928,3.035,1254.9,5121.0,4.457,0.888,290.39322,43.363899,0,0,0,0
7678434,K00892.02,CONFIRMED,1.78,992.0,229.37,3.96996298,1.1757,299.2,5121.0,4.457,0.888,290.39322,43.363899,0,0,0,0
7685981,K00893.01,CONFIRMED,2.66,1139.0,398.0,4.40841331,5.012,549.4,6007.0,4.457,0.961,292.96555,43.34639,0,0,0,0
7708215,K00894.01,FALSE POSITIVE,4.68,878.0,140.57,7.9426176,6.703,1590.7,5811.0,4.521,0.926,299.00143,43.399632,0,1,1,1
7373451,K00881.02,CONFIRMED,4.53,236.0,0.73,226.8904775,7.558,3136.4,5067.0,4.585,0.75,294.90973,42.935261,0,0,0,0
7377033,K00882.01,FALSE POSITIVE,21.58,1109.0,357.16,1.956811408,2.1958,24905.0,5209.0,4.657,0.603,295.83536,42.943062,0,1,0,0
7380537,K00883.01,CANDIDATE,12.04,929.0,175.76,2.688899233,2.11275,37492.0,4820.0,4.667,0.639,296.68307,42.967869,0,0,0,0
7434875,K00884.01,CONFIRMED,4.16,686.0,52.32,9.439459486,2.8979,3036.1,5097.0,4.597,0.779,288.64252,43.039291,0,0,0,0
8349582,K00122.01,CONFIRMED,3.13,927.0,174.81,11.523067458,3.8757,507.3,5644.0,4.162,1.411,284.48245,44.398041,0,0,0,0
7434875,K00884.02,CONFIRMED,2.92,530.0,18.65,20.47748843,2.8364,1382.4,5097.0,4.597,0.779,288.64252,43.039291,0,0,0,0
7434875,K00884.03,CONFIRMED,1.74,970.0,209.79,3.336123113,1.9616,516.3,5097.0,4.597,0.779,288.64252,43.039291,0,0,0,0
7455287,K00886.01,CONFIRMED,1.72,453.0,9.9,8.01078456,2.312,1333.6,3713.0,4.779,0.47,294.77393,43.056301,0,0,0,0
7455287,K00886.02,CONFIRMED,1.29,395.0,5.74,12.07134205,4.3224,759.2,3713.0,4.779,0.47,294.77393,43.056301,0,0,0,0
7455287,K00886.03,CONFIRMED,1.3,328.0,2.74,20.99587872,2.6333,767.3,3713.0,4.779,0.47,294.77393,43.056301,0,0,0,0
7458762,K00887.01,CONFIRMED,2.45,905.0,158.11,7.41113177,2.5242,620.5,5849.0,4.517,0.919,295.65149,43.029831,0,0,0,0
7552344,K00888.01,FALSE POSITIVE,4.14,1620.0,1635.2,1.000747038,0.9967,1823.5,5472.0,4.499,0.79,297.97513,43.164909,0,1,0,0
757450,K00889.01,CONFIRMED,10.51,770.0,83.21,8.884922995,2.07004,16053.0,5332.0,4.5,0.843,291.1376,36.577381,0,0,0,0
7585481,K00890.01,CONFIRMED,8.95,986.0,223.19,8.09888906,4.20241,6911.1,6214.0,4.442,1.076,282.69952,43.272739,0,0,0,0
7663691,K00891.01,CONFIRMED,3.52,876.0,139.21,10.00653012,5.344,936.1,6063.0,4.47,1.001,283.63077,43.379398,0,0,0,0
5812701,K00012.01,CONFIRMED,13.16,911.0,163.04,17.855221681,7.41287,9065.2,6823.0,4.308,1.367,297.45374,41.01099,0,0,0,0
8013419,K00901.01,CANDIDATE,4.87,432.0,8.22,12.732624065,2.2083,6465.7,3950.0,4.721,0.541,285.16748,43.876339,0,0,0,0
8018547,K00902.01,CANDIDATE,4.78,226.0,0.62,83.92494032,6.7904,7958.7,3960.0,4.746,0.509,287.85239,43.897991,0,0,0,0
8039892,K00903.01,CONFIRMED,6.96,998.0,234.28,5.007316661,4.2362,6932.3,5865.0,4.563,0.827,295.53613,43.884449,0,0,0,0
8150320,K00904.01,CONFIRMED,1.85,931.0,177.19,2.211116989,1.6485,724.2,4500.0,4.656,0.646,285.16833,44.026459,0,0,0,0
8150320,K00904.02,CONFIRMED,1.9,400.0,6.04,27.9541337,3.95,942.5,4500.0,4.656,0.646,285.16833,44.026459,0,0,0,0
11086270,K00124.01,CONFIRMED,2.57,1008.0,244.3,12.69104387,3.7727,252.1,5869.0,4.024,1.626,292.92914,48.60281,0,0,0,0
7767559,K00895.01,FALSE POSITIVE,10.95,1101.0,347.06,4.409409243,3.8636,12861.0,5600.0,4.368,0.975,296.41019,43.455391,0,1,0,0
7825899,K00896.01,CONFIRMED,4.14,598.0,30.14,16.23947096,4.0374,2590.7,5191.0,4.564,0.837,293.0614,43.58136,0,0,0,0
7825899,K00896.02,CONFIRMED,2.96,819.0,106.44,6.308201629,2.9785,1328.5,5191.0,4.564,0.837,293.0614,43.58136,0,0,0,0
7849854,K00897.01,CONFIRMED,13.12,1497.0,1183.18,2.052349884,2.0778,14281.0,5855.0,4.393,1.08,299.56189,43.503559,0,0,0,0
7870390,K00898.01,CONFIRMED,2.23,460.0,10.59,9.7704486,2.4517,1897.8,3906.0,4.73,0.509,282.23251,43.66563,0,0,0,0
7870390,K00898.02,CONFIRMED,1.66,569.0,24.75,5.169804269,2.153,1037.4,3906.0,4.73,0.509,282.23251,43.66563,0,0,0,0
5094751,K00123.02,CONFIRMED,2.48,771.0,83.56,21.22261195,6.5093,366.0,5945.0,4.213,1.302,290.39273,40.28487,0,0,0,0
7870390,K00898.03,CONFIRMED,2.25,362.0,4.05,20.09017037,4.154,1432.1,3906.0,4.73,0.509,282.23251,43.66563,0,0,0,0
7907423,K00899.01,CONFIRMED,1.16,429.0,8.01,7.11373257,2.1764,807.6,3561.0,4.855,0.411,296.98505,43.65852,0,0,0,0
7907423,K00899.02,CONFIRMED,0.91,554.0,22.19,3.306551643,1.8177,509.2,3561.0,4.855,0.411,296.98505,43.65852,0,0,0,0
7907423,K00899.03,CONFIRMED,1.11,332.0,2.86,15.36845737,2.4714,756.1,3561.0,4.855,0.411,296.98505,43.65852,0,0,0,0
7938496,K00900.01,CONFIRMED,4.56,833.0,113.75,13.81020318,3.048,1309.7,5942.0,4.327,1.142,281.96063,43.70311,0,0,0,0
8490993,K00911.01,CONFIRMED,2.85,1182.0,461.07,4.093578461,2.5833,538.6,6077.0,4.471,0.999,290.26328,44.55645,0,0,0,0
8490993,K00911.02,CONFIRMED,3.43,401.0,6.09,105.145959,8.593,685.4,6077.0,4.471,0.999,290.26328,44.55645,0,0,0,0
8505670,K00912.01,CONFIRMED,2.34,499.0,14.66,10.8484518,2.9993,1675.6,4201.0,4.682,0.591,295.57935,44.545959,0,0,0,0
8505670,K00912.02,CONFIRMED,1.18,587.0,28.06,6.66833241,1.915,362.3,4201.0,4.682,0.591,295.57935,44.545959,0,0,0,0
8544996,K00913.01,CONFIRMED,10.55,1016.0,251.48,4.082274889,3.23015,17859.0,5655.0,4.581,0.794,284.83047,44.658138,0,0,0,0
8552202,K00914.01,CANDIDATE,1.87,1010.0,246.29,3.886655224,3.1646,581.6,5662.0,4.61,0.738,288.72665,44.60751,0,0,0,0
8150320,K00904.03,CONFIRMED,1.85,349.0,3.49,42.1406089,5.083,895.5,4500.0,4.656,0.646,285.16833,44.026459,0,0,0,0
8150320,K00904.04,CONFIRMED,1.62,728.0,66.47,4.617490562,2.2618,575.8,4500.0,4.656,0.646,285.16833,44.026459,0,0,0,0
8150320,K00904.05,CONFIRMED,1.75,559.0,23.11,10.19849255,2.4283,634.1,4500.0,4.656,0.646,285.16833,44.026459,0,0,0,0
8180063,K00905.01,FALSE POSITIVE,4.33,950.0,192.74,5.795063956,3.2496,1692.9,5865.0,4.563,0.827,296.50754,44.036072,0,0,1,0
8226994,K00906.01,CONFIRMED,2.47,782.0,88.23,7.15681552,2.5882,867.0,5029.0,4.494,0.838,289.59476,44.141949,0,0,0,0
8226994,K00906.02,CONFIRMED,2.43,579.0,26.49,17.64830851,2.0873,763.3,5029.0,4.494,0.838,289.59476,44.141949,0,0,0,0
8226994,K00906.03,CONFIRMED,1.08,938.0,182.76,4.14810719,2.535,175.2,5029.0,4.494,0.838,289.59476,44.141949,0,0,0,0
8247638,K00907.01,CONFIRMED,2.72,655.0,43.57,16.51410989,4.1575,973.5,5527.0,4.488,0.866,296.56622,44.105862,0,0,0,0
8247638,K00907.02,CONFIRMED,3.14,536.0,19.55,30.1329298,5.172,1015.8,5527.0,4.488,0.866,296.56622,44.105862,0,0,0,0
8247638,K00907.03,CONFIRMED,1.36,990.0,227.24,4.79090809,2.603,251.3,5527.0,4.488,0.866,296.56622,44.105862,0,0,0,0
11086270,K00124.02,CONFIRMED,3.09,743.0,71.97,31.71981013,4.819,363.4,5869.0,4.024,1.626,292.92914,48.60281,0,0,0,0
8247638,K00907.04,CONFIRMED,2.64,360.0,3.97,99.6415962,4.448,952.5,5527.0,4.488,0.866,296.56622,44.105862,0,0,0,0
8255887,K00908.01,CONFIRMED,10.6,1162.0,431.02,4.708326451,3.16114,7912.7,5560.0,4.246,1.21,298.63565,44.17094,0,0,0,0
8256049,K00909.01,FALSE POSITIVE,540.37,438.0,8.71,16.37198661,3.8449,4147.6,4187.0,4.656,0.592,298.67862,44.175499,0,0,1,1
8414716,K00910.01,CONFIRMED,2.68,850.0,123.33,5.392026903,2.9804,1151.4,5198.0,4.589,0.801,284.43051,44.48053,0,0,0,0
9140402,K00928.01,CANDIDATE,2.42,1194.0,480.19,2.494170338,1.1221,863.7,5569.0,4.566,0.829,284.75943,45.599129,0,0,0,0
9141746,K00929.01,CONFIRMED,9.66,1062.0,301.54,6.491682808,4.301,7163.3,6123.0,4.413,1.107,285.55481,45.578861,0,0,0,0
9159275,K00930.01,FALSE POSITIVE,24.54,1076.0,317.36,3.044770796,10.0134,1695.0,5525.0,4.603,0.753,293.68494,45.51683,0,1,1,1
9166862,K00931.01,CONFIRMED,13.61,1212.0,508.65,3.855603916,3.2179,16653.0,6033.0,4.46,1.046,296.39316,45.568562,0,0,0,0
9166870,K00932.01,FALSE POSITIVE,3.57,1158.0,425.74,3.855599139,3.183,1030.9,5936.0,4.501,0.965,296.39542,45.56992,0,0,1,1
11449844,K00125.01,CONFIRMED,13.26,484.0,13.01,38.47876629,5.04169,23530.0,5510.0,4.539,0.879,288.90222,49.370491,0,1,0,0
8605074,K00915.01,FALSE POSITIVE,27.22,606.0,31.86,37.601661282,8.30604,59130.0,6140.0,4.354,1.096,282.30603,44.714661,0,1,0,0
8628973,K00916.01,CONFIRMED,3.94,1155.0,421.03,3.314947362,1.8007,1398.2,5609.0,4.481,0.944,293.45483,44.792789,0,0,0,0
8655354,K00917.01,FALSE POSITIVE,4.37,952.0,194.18,6.71969089,3.0231,969.7,5931.0,4.479,0.866,301.04956,44.706299,0,1,0,0
8672910,K00918.01,CONFIRMED,10.98,472.0,11.74,39.6431552,6.5292,15664.0,5231.0,4.455,0.9,283.97751,44.811562,0,0,0,0
8686150,K00919.01,FALSE POSITIVE,29.66,549.0,21.4,51.42598578,16.9422,66068.0,6257.0,4.41,1.147,290.63898,44.806789,0,1,0,0
8689031,K00920.01,CONFIRMED,2.6,543.0,20.48,21.80451611,3.4097,1144.9,5481.0,4.629,0.708,291.71732,44.88731,0,0,0,0
8689373,K00921.01,CONFIRMED,2.53,680.0,50.6,10.28194593,3.4366,1110.7,5196.0,4.593,0.775,291.84198,44.858089,0,0,0,0
8689373,K00921.02,CONFIRMED,2.95,563.0,23.77,18.11993039,4.2309,1506.9,5196.0,4.593,0.775,291.84198,44.858089,0,0,0,0
8689373,K00921.03,CONFIRMED,1.7,949.0,191.78,3.78402867,1.9012,426.1,5196.0,4.593,0.775,291.84198,44.858089,0,0,0,0
8826878,K00922.01,CONFIRMED,2.94,964.0,204.1,5.15448142,3.228,697.5,5431.0,4.457,0.884,294.84689,45.034409,0,0,0,0
5897826,K00126.01,FALSE POSITIVE,20.7,745.0,72.71,33.80364366,11.4813,13494.0,5855.0,3.999,1.796,297.47586,41.114288,0,1,0,0
8883593,K00923.01,CONFIRMED,3.13,982.0,219.95,5.743469797,3.4412,1240.2,5897.0,4.531,0.891,291.09235,45.115528,0,0,0,0
8951215,K00924.01,CANDIDATE,4.06,577.0,26.13,39.4759093,2.968,1012.6,6225.0,4.45,1.031,291.20804,45.244389,0,0,0,0
9016295,K00925.01,FALSE POSITIVE,26.56,700.0,56.84,19.974485239,4.23479,40293.0,6108.0,4.471,0.997,289.72748,45.367661,0,1,0,0
9077124,K00926.01,CONFIRMED,3.82,1273.0,621.92,3.166353562,3.3129,1473.4,6007.0,4.47,0.998,286.36011,45.414291,0,0,0,0
9097120,K00927.01,FALSE POSITIVE,44.04,652.0,42.8,23.899634407,3.81881,20953.0,6192.0,4.503,0.924,294.71768,45.48576,0,1,1,0
9466668,K00939.01,CONFIRMED,2.11,1315.0,705.93,3.388012244,2.6849,280.1,5553.0,4.221,1.25,292.58044,46.097389,0,0,0,0
9466668,K00939.02,CONFIRMED,2.06,1097.0,341.48,5.83909761,3.1915,273.6,5553.0,4.221,1.25,292.58044,46.097389,0,0,0,0
9466668,K00939.03,CONFIRMED,1.57,1681.0,1893.42,1.620467654,2.1888,159.6,5553.0,4.221,1.25,292.58044,46.097389,0,0,0,0
9466668,K00939.04,CONFIRMED,2.3,897.0,152.75,10.6816951,3.605,307.8,5553.0,4.221,1.25,292.58044,46.097389,0,0,0,0
9479273,K00940.01,CONFIRMED,3.18,784.0,89.25,6.104849417,4.6912,2090.3,5085.0,4.584,0.712,297.04562,46.027359,0,0,0,0
8359498,K00127.01,CONFIRMED,10.43,1145.0,406.6,3.578780566,2.91089,11382.0,5524.0,4.421,0.994,289.60797,44.345421,0,0,0,0
9171801,K00933.01,FALSE POSITIVE,23.88,1079.0,319.76,3.187067566,3.119,1037.4,5450.0,4.552,0.811,297.78848,45.565418,0,1,1,0
9334289,K00934.01,CONFIRMED,4.09,1013.0,248.57,5.826657508,2.9183,1539.1,5561.0,4.362,1.06,288.1647,45.816509,0,0,0,0
9334289,K00934.02,CONFIRMED,2.58,787.0,90.65,12.41216347,3.739,611.3,5561.0,4.362,1.06,288.1647,45.816509,0,0,0,0
9334289,K00934.03,CONFIRMED,3.05,686.0,52.38,18.74649011,3.895,796.8,5561.0,4.362,1.06,288.1647,45.816509,0,0,0,0
9347899,K00935.01,CONFIRMED,5.5,781.0,87.76,20.86021229,5.1937,1910.5,6035.0,4.22,1.257,294.02301,45.853081,0,0,0,0
9347899,K00935.02,CONFIRMED,5.22,615.0,33.82,42.63427848,6.1998,1719.3,6035.0,4.22,1.257,294.02301,45.853081,0,0,0,0
9347899,K00935.03,CONFIRMED,4.0,484.0,12.94,87.6476068,8.871,1009.6,6035.0,4.22,1.257,294.02301,45.853081,0,0,0,0
9347899,K00935.04,CANDIDATE,1.94,1010.0,246.13,9.61731426,3.8692,234.0,6035.0,4.22,1.257,294.02301,45.853081,0,0,0,0
9388479,K00936.01,CONFIRMED,2.13,407.0,6.47,9.467821474,2.4327,2237.0,3582.0,4.807,0.458,283.73203,45.958771,0,0,0,0
9388479,K00936.02,CONFIRMED,1.24,893.0,151.14,0.893040969,1.0981,741.7,3582.0,4.807,0.458,283.73203,45.958771,0,0,0,0
11359879,K00128.01,CONFIRMED,10.62,1008.0,244.42,4.942783419,3.25346,11145.0,5514.0,4.459,0.978,296.20059,49.140121,0,0,0,0
9406990,K00937.01,CONFIRMED,2.74,595.0,29.62,20.83426731,4.0454,988.4,5537.0,4.549,0.88,293.01828,45.914688,0,0,0,0
9415172,K00938.01,CONFIRMED,3.12,807.0,100.34,9.94602357,3.3862,994.5,5344.0,4.365,1.013,296.06424,45.976841,0,0,0,0
9415172,K00938.02,CONFIRMED,1.45,1710.0,2031.84,1.04562195,1.8955,213.0,5344.0,4.365,1.013,296.06424,45.976841,0,0,0,0
9415172,K00938.03,CONFIRMED,1.78,971.0,210.16,5.71462396,2.336,297.8,5344.0,4.365,1.013,296.06424,45.976841,0,0,0,0
9904059,K00145.01,FALSE POSITIVE,39.0,797.0,95.4,102.9641952,15.735,1896.7,5047.0,3.066,7.119,296.81772,46.781509,0,1,0,0
3231341,K01102.02,CONFIRMED,3.43,1050.0,287.91,8.14515981,5.073,446.8,5896.0,4.197,1.24,290.41327,38.34375,0,0,0,0
3231341,K01102.03,CONFIRMED,43.17,792.0,93.03,18.9985279,4.529,430.7,5896.0,4.197,1.24,290.41327,38.34375,0,0,0,0
3231341,K01102.04,CONFIRMED,2.07,1305.0,686.99,4.24439049,3.282,174.0,5896.0,4.197,1.24,290.41327,38.34375,0,0,0,0
2860866,K01103.01,CANDIDATE,7.12,485.0,13.09,90.1240507,11.649,3020.3,6520.0,4.375,1.215,293.22391,38.033581,0,0,0,0
7626506,K00150.02,CONFIRMED,2.32,538.0,19.83,28.5742692,4.9427,824.9,5551.0,4.508,0.812,296.98102,43.209751,0,0,0,0
10460629,K01168.01,CANDIDATE,3.87,242.0,0.81,856.672115,23.144,858.1,6449.0,4.232,1.309,287.58679,47.600021,0,0,0,0
10319385,K01169.01,CANDIDATE,1.32,1943.0,3362.71,0.689210173,1.6169,195.0,5630.0,4.505,0.954,281.55118,47.469959,0,0,0,0
10482160,K01170.01,CONFIRMED,1.84,839.0,117.5,7.34373964,1.1784,574.4,5757.0,4.597,0.762,296.23215,47.678959,0,0,0,0
10485069,K01171.01,FALSE POSITIVE,35.74,2562.0,10177.11,0.445277068,3.539,186.7,6167.0,4.444,1.064,297.10349,47.64357,1,0,0,1
3233043,K00966.01,FALSE POSITIVE,59.56,3000.0,19256.81,0.379463865,0.86896,1973.3,5075.0,3.892,1.783,290.91119,38.335579,0,1,0,0
6579806,K00967.01,FALSE POSITIVE,23.6,860.0,129.45,9.88047978,2.78458,18541.0,6113.0,4.512,0.917,281.66916,42.038639,0,1,0,0
3560301,K00968.01,FALSE POSITIVE,5.06,2259.0,6152.88,4.6484156,38.1939,128.4,6980.0,3.577,3.482,295.26682,38.61124,1,0,0,0
4044005,K00969.01,FALSE POSITIVE,13.66,804.0,98.77,17.512014768,1.8248,4511.7,6224.0,4.33,1.132,287.61633,39.127239,0,1,0,0
11502218,K00970.01,CANDIDATE,34.39,3145.0,23135.72,3.9886021,1.7376,673.5,4813.0,2.472,13.652,289.09323,49.424484,0,0,0,0
11180361,K00971.01,CANDIDATE,133.56,5862.0,277887.7,0.533059312,1.8621,1495.8,8523.0,3.559,4.051,286.0192,48.866741,0,0,0,0
5802246,K01044.01,FALSE POSITIVE,23.61,2073.0,4391.51,0.525154153,2.1441,747.5,5582.0,4.497,0.846,295.09866,41.007038,0,1,1,0
6066403,K01045.01,FALSE POSITIVE,27.85,1610.0,1595.19,1.303861044,4.0541,598.2,5758.0,4.475,0.902,298.13589,41.332062,0,0,1,1
5988031,K01047.01,FALSE POSITIVE,23.35,1312.0,701.68,2.55549176,9.083,113.8,5948.0,4.508,0.901,298.77325,41.214729,0,0,1,0
7684873,K00014.01,FALSE POSITIVE,403.59,2404.0,7903.84,2.947376671,2.0911,433.2,8090.0,4.002,2.234,292.61194,43.305141,0,1,0,0
8559644,K00139.01,CONFIRMED,7.67,333.0,2.92,224.7789355,11.1899,3487.5,5873.0,4.293,1.235,291.65317,44.688271,0,0,0,0
2851100,K01104.01,FALSE POSITIVE,1.25,1372.0,838.42,0.890110752,0.8774,321.5,4768.0,4.628,0.711,291.17068,38.008591,0,1,1,0
3130300,K01105.01,FALSE POSITIVE,7.47,1964.0,3518.78,5.76573396,2.924,248.0,5772.0,3.364,4.434,294.52557,38.204632,0,0,1,0
3240158,K01106.01,CONFIRMED,2.47,1037.0,273.78,7.42608123,3.6379,443.3,6049.0,4.353,1.176,292.7131,38.358212,0,0,0,0
3240158,K01106.02,CONFIRMED,1.62,803.0,98.51,15.9868932,4.158,178.5,6049.0,4.353,1.176,292.7131,38.358212,0,0,0,0
3228959,K01107.01,FALSE POSITIVE,17.12,1922.0,3248.17,0.73094589,4.32,250.2,5901.0,4.553,0.848,289.7962,38.351181,1,0,1,0
3218908,K01108.01,CONFIRMED,13.92,1171.0,443.58,18.92537246,3.9835,640.9,4941.0,3.317,4.885,286.49042,38.374908,0,0,0,0
10341913,K01172.01,FALSE POSITIVE,3.22,2863.0,15822.49,0.933749106,4.256,186.2,6215.0,3.849,2.188,292.77588,47.461689,1,0,1,1
10480921,K01173.01,FALSE POSITIVE,1.19,1572.0,1448.05,2.037440623,3.442,118.6,6253.0,4.415,1.015,295.79526,47.66396,0,0,1,1
10287723,K01174.01,CANDIDATE,2.99,25.0,0.0,129995.7784,9.408,1474.9,4500.0,4.572,0.726,296.82162,47.354031,0,0,0,0
10350571,K01175.01,CONFIRMED,1.78,688.0,53.09,31.5925809,13.566,145.1,5676.0,4.1,1.487,295.92065,47.448608,0,0,0,0
10350571,K01175.02,CONFIRMED,1.55,844.0,119.87,17.157236,11.284,110.4,5676.0,4.1,1.487,295.92065,47.448608,0,0,0,0
3749365,K01176.01,CONFIRMED,8.78,753.0,76.1,1.97376085,1.82542,30222.0,3807.0,4.762,0.503,292.0683,38.84227,0,0,0,0
11013201,K00972.01,CANDIDATE,8.25,1768.0,2310.43,13.118962443,4.3045,372.2,7221.0,3.488,4.24,282.00031,48.542221,0,0,0,0
11673674,K00133.01,FALSE POSITIVE,7.48,1170.0,442.78,4.618767792,5.9957,4399.1,6013.0,4.381,1.033,297.31006,49.703041,0,1,1,1
11013201,K00972.02,CANDIDATE,2.78,2101.0,4601.71,7.82187328,3.8417,42.2,7221.0,3.488,4.24,282.00031,48.542221,0,0,0,0
9414417,K00974.01,CANDIDATE,2.52,675.0,49.16,53.5057611,10.5616,195.6,6247.0,4.016,1.762,295.80267,45.988079,0,0,0,0
3632418,K00975.01,CONFIRMED,1.69,1784.0,2388.98,2.785821236,3.5599,68.9,6202.0,4.026,1.733,287.36182,38.714016,0,0,0,0
3441784,K00976.01,FALSE POSITIVE,78.54,737.0,69.62,52.56901867,6.7507,26900.0,7240.0,4.178,1.717,290.94437,38.538868,0,1,0,0
5820218,K01048.01,FALSE POSITIVE,14.71,684.0,51.85,3.411758679,3.158,570.6,3995.0,4.71,0.561,298.9917,41.074989,0,0,1,0
5876368,K01049.01,FALSE POSITIVE,1.45,2069.0,4349.62,0.525426427,1.0801,324.6,5791.0,4.575,0.802,291.82181,41.11269,0,1,1,1
5809890,K01050.01,CONFIRMED,1.41,1331.0,740.47,1.269091415,1.4647,340.9,5041.0,4.576,0.766,296.86099,41.09734,0,0,0,0
5809890,K01050.02,CONFIRMED,1.36,1016.0,251.77,2.853133997,1.465,277.1,5041.0,4.576,0.766,296.86099,41.09734,0,0,0,0
6131236,K01051.01,CONFIRMED,2.01,985.0,222.91,6.79685353,3.1702,393.1,6061.0,4.486,0.97,294.16321,41.451801,0,0,0,0
9048161,K00146.01,FALSE POSITIVE,67.37,1303.0,681.39,8.667822346,4.9658,2121.9,6266.0,3.923,1.889,299.39972,45.316051,0,1,1,1
3218908,K01108.02,CONFIRMED,5.88,2740.0,13331.51,1.475323222,2.3155,154.9,4941.0,3.317,4.885,286.49042,38.374908,0,0,0,0
